,competênciamov,município,seção,saldomovimentação,sexo,graudeinstrução
21185,2024-01-01,Pb-Alagoa Grande,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",-1,Homem,2
21186,2024-01-01,Pb-Alagoa Grande,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,1
21187,2024-01-01,Pb-Alagoa Grande,Atividades Administrativas e Serviços Complementares,-1,Homem,2
21188,2024-01-01,Pb-Alagoa Grande,Atividades Administrativas e Serviços Complementares,-1,Mulher,1
21189,2024-01-01,Pb-Alagoa Grande,Atividades Administrativas e Serviços Complementares,1,Homem,7
21190,2024-01-01,Pb-Alagoa Grande,Atividades Administrativas e Serviços Complementares,1,Mulher,5
21191,2024-01-01,Pb-Alagoa Grande,"Atividades Profissionais, Científicas e Técnicas",-1,Mulher,1
21192,2024-01-01,Pb-Alagoa Grande,"Atividades Profissionais, Científicas e Técnicas",1,Homem,1
21193,2024-01-01,Pb-Alagoa Grande,"Atividades Profissionais, Científicas e Técnicas",1,Mulher,2
21194,2024-01-01,Pb-Alagoa Grande,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,9
21195,2024-01-01,Pb-Alagoa Grande,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,4
21196,2024-01-01,Pb-Alagoa Grande,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,5
21197,2024-01-01,Pb-Alagoa Grande,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,1
21198,2024-01-01,Pb-Alagoa Grande,Construção,1,Homem,3
21199,2024-01-01,Pb-Alagoa Grande,Educação,-1,Mulher,1
21200,2024-01-01,Pb-Alagoa Grande,Indústrias Extrativas,-1,Mulher,1
21201,2024-01-01,Pb-Alagoa Grande,Indústrias de Transformação,-1,Homem,1
21202,2024-01-01,Pb-Alagoa Grande,Indústrias de Transformação,-1,Mulher,1
21203,2024-01-01,Pb-Alagoa Grande,Saúde Humana e Serviços Sociais,1,Mulher,1
21204,2024-01-01,Pb-Alagoa Grande,"Transporte, Armazenagem e Correio",-1,Homem,2
21205,2024-01-01,Pb-Alagoa Grande,"Transporte, Armazenagem e Correio",1,Homem,2
21206,2024-01-01,Pb-Alagoa Nova,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",-1,Homem,3
21207,2024-01-01,Pb-Alagoa Nova,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",-1,Mulher,1
21208,2024-01-01,Pb-Alagoa Nova,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,31
21209,2024-01-01,Pb-Alagoa Nova,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Mulher,4
21210,2024-01-01,Pb-Alagoa Nova,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,1
21211,2024-01-01,Pb-Alagoa Nova,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,1
21212,2024-01-01,Pb-Alagoa Nova,Construção,-1,Homem,1
21213,2024-01-01,Pb-Alagoa Nova,Construção,1,Homem,10
21214,2024-01-01,Pb-Alagoa Nova,Construção,1,Mulher,1
21215,2024-01-01,Pb-Alagoa Nova,Educação,-1,Mulher,1
21216,2024-01-01,Pb-Alagoa Nova,Indústrias de Transformação,1,Homem,10
21217,2024-01-01,Pb-Alagoa Nova,"Transporte, Armazenagem e Correio",1,Homem,1
21218,2024-01-01,Pb-Alagoinha,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Mulher,1
21219,2024-01-01,Pb-Alagoinha,Atividades Administrativas e Serviços Complementares,-1,Homem,1
21220,2024-01-01,Pb-Alagoinha,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,1
21221,2024-01-01,Pb-Alagoinha,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,1
21222,2024-01-01,Pb-Alagoinha,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,1
21223,2024-01-01,Pb-Alagoinha,Indústrias de Transformação,-1,Homem,1
21224,2024-01-01,Pb-Alcantil,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,1
21225,2024-01-01,Pb-Alcantil,Indústrias de Transformação,-1,Homem,1
21226,2024-01-01,Pb-Alcantil,Indústrias de Transformação,-1,Mulher,1
21227,2024-01-01,Pb-Alhandra,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",-1,Homem,10
21228,2024-01-01,Pb-Alhandra,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",-1,Mulher,2
21229,2024-01-01,Pb-Alhandra,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,9
21230,2024-01-01,Pb-Alhandra,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Mulher,1
21231,2024-01-01,Pb-Alhandra,Atividades Imobiliárias,-1,Homem,9
21232,2024-01-01,Pb-Alhandra,Atividades Imobiliárias,-1,Mulher,4
21233,2024-01-01,Pb-Alhandra,Atividades Imobiliárias,1,Homem,1
21234,2024-01-01,Pb-Alhandra,"Atividades Profissionais, Científicas e Técnicas",1,Mulher,1
21235,2024-01-01,Pb-Alhandra,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,13
21236,2024-01-01,Pb-Alhandra,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,9
21237,2024-01-01,Pb-Alhandra,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,14
21238,2024-01-01,Pb-Alhandra,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,3
21239,2024-01-01,Pb-Alhandra,Construção,-1,Homem,25
21240,2024-01-01,Pb-Alhandra,Construção,-1,Mulher,1
21241,2024-01-01,Pb-Alhandra,Construção,1,Homem,38
21242,2024-01-01,Pb-Alhandra,Construção,1,Mulher,4
21243,2024-01-01,Pb-Alhandra,Educação,-1,Homem,1
21244,2024-01-01,Pb-Alhandra,Indústrias de Transformação,-1,Homem,16
21245,2024-01-01,Pb-Alhandra,Indústrias de Transformação,-1,Mulher,5
21246,2024-01-01,Pb-Alhandra,Indústrias de Transformação,1,Homem,8
21247,2024-01-01,Pb-Alhandra,Indústrias de Transformação,1,Mulher,4
21248,2024-01-01,Pb-Alhandra,Informação e Comunicação,-1,Homem,21
21249,2024-01-01,Pb-Alhandra,Informação e Comunicação,-1,Mulher,2
21250,2024-01-01,Pb-Alhandra,"Transporte, Armazenagem e Correio",-1,Homem,7
21251,2024-01-01,Pb-Alhandra,"Transporte, Armazenagem e Correio",1,Homem,18
21252,2024-01-01,Pb-Aparecida,Atividades Administrativas e Serviços Complementares,-1,Homem,1
21253,2024-01-01,Pb-Aparecida,"Atividades Profissionais, Científicas e Técnicas",-1,Homem,6
21254,2024-01-01,Pb-Aparecida,"Atividades Profissionais, Científicas e Técnicas",-1,Mulher,1
21255,2024-01-01,Pb-Aparecida,"Atividades Profissionais, Científicas e Técnicas",1,Homem,1
21256,2024-01-01,Pb-Aparecida,"Atividades Profissionais, Científicas e Técnicas",1,Mulher,1
21257,2024-01-01,Pb-Aparecida,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,1
21258,2024-01-01,Pb-Aparecida,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,3
21259,2024-01-01,Pb-Aparecida,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,1
21260,2024-01-01,Pb-Aracagi,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,3
21261,2024-01-01,Pb-Aracagi,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,1
21262,2024-01-01,Pb-Aracagi,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,2
21263,2024-01-01,Pb-Aracagi,Construção,-1,Homem,1
21264,2024-01-01,Pb-Aracagi,Indústrias de Transformação,-1,Mulher,1
21265,2024-01-01,Pb-Aracagi,Outras Atividades de Serviços,-1,Homem,1
21266,2024-01-01,Pb-Arara,"Atividades Profissionais, Científicas e Técnicas",1,Mulher,2
21267,2024-01-01,Pb-Arara,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,1
21268,2024-01-01,Pb-Arara,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,2
21269,2024-01-01,Pb-Arara,Construção,-1,Homem,2
21270,2024-01-01,Pb-Arara,Construção,1,Homem,8
21271,2024-01-01,Pb-Arara,Informação e Comunicação,1,Homem,1
21272,2024-01-01,Pb-Araruna,"Atividades Financeiras, de Seguros e Serviços Relacionados",1,Homem,1
21273,2024-01-01,Pb-Araruna,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,2
21274,2024-01-01,Pb-Araruna,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,7
21275,2024-01-01,Pb-Araruna,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,8
21276,2024-01-01,Pb-Araruna,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,4
21277,2024-01-01,Pb-Araruna,Construção,-1,Homem,3
21278,2024-01-01,Pb-Araruna,Educação,-1,Mulher,1
21279,2024-01-01,Pb-Araruna,Educação,1,Homem,1
21280,2024-01-01,Pb-Araruna,Informação e Comunicação,1,Homem,1
21281,2024-01-01,Pb-Areia,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",-1,Homem,1
21282,2024-01-01,Pb-Areia,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,2
21283,2024-01-01,Pb-Areia,Alojamento e Alimentação,1,Homem,2
21284,2024-01-01,Pb-Areia,"Atividades Profissionais, Científicas e Técnicas",-1,Mulher,2
21285,2024-01-01,Pb-Areia,"Atividades Profissionais, Científicas e Técnicas",1,Homem,1
21286,2024-01-01,Pb-Areia,"Atividades Profissionais, Científicas e Técnicas",1,Mulher,5
21287,2024-01-01,Pb-Areia,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,3
21288,2024-01-01,Pb-Areia,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,5
21289,2024-01-01,Pb-Areia,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,1
21290,2024-01-01,Pb-Areia,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,2
21291,2024-01-01,Pb-Areia,Construção,-1,Homem,7
21292,2024-01-01,Pb-Areia,Construção,-1,Mulher,2
21293,2024-01-01,Pb-Areia,Construção,1,Homem,20
21294,2024-01-01,Pb-Areia,Educação,-1,Homem,1
21295,2024-01-01,Pb-Areia,Educação,-1,Mulher,1
21296,2024-01-01,Pb-Areia,Indústrias de Transformação,-1,Homem,11
21297,2024-01-01,Pb-Areia,Indústrias de Transformação,-1,Mulher,2
21298,2024-01-01,Pb-Areia,Indústrias de Transformação,1,Homem,7
21299,2024-01-01,Pb-Areial,Atividades Administrativas e Serviços Complementares,-1,Mulher,1
21300,2024-01-01,Pb-Areial,Informação e Comunicação,-1,Homem,1
21301,2024-01-01,Pb-Aroeiras,"Atividades Profissionais, Científicas e Técnicas",1,Homem,1
21302,2024-01-01,Pb-Aroeiras,"Atividades Profissionais, Científicas e Técnicas",1,Mulher,1
21303,2024-01-01,Pb-Aroeiras,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,2
21304,2024-01-01,Pb-Aroeiras,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,4
21305,2024-01-01,Pb-Aroeiras,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,2
21306,2024-01-01,Pb-Aroeiras,Educação,-1,Mulher,1
21307,2024-01-01,Pb-Assuncao,Indústrias Extrativas,-1,Homem,1
21308,2024-01-01,Pb-Baia da Traicao,"Administração Pública, Defesa e Seguridade Social",1,Homem,1
21309,2024-01-01,Pb-Baia da Traicao,"Administração Pública, Defesa e Seguridade Social",1,Mulher,1
21310,2024-01-01,Pb-Baia da Traicao,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,2
21311,2024-01-01,Pb-Baia da Traicao,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,2
21312,2024-01-01,Pb-Baia da Traicao,Construção,1,Homem,1
21313,2024-01-01,Pb-Bananeiras,Alojamento e Alimentação,-1,Homem,1
21314,2024-01-01,Pb-Bananeiras,Alojamento e Alimentação,-1,Mulher,1
21315,2024-01-01,Pb-Bananeiras,Alojamento e Alimentação,1,Homem,2
21316,2024-01-01,Pb-Bananeiras,Alojamento e Alimentação,1,Mulher,2
21317,2024-01-01,Pb-Bananeiras,Atividades Administrativas e Serviços Complementares,1,Homem,2
21318,2024-01-01,Pb-Bananeiras,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,8
21319,2024-01-01,Pb-Bananeiras,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,2
21320,2024-01-01,Pb-Bananeiras,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,1
21321,2024-01-01,Pb-Bananeiras,Construção,-1,Homem,4
21322,2024-01-01,Pb-Bananeiras,Construção,-1,Mulher,1
21323,2024-01-01,Pb-Bananeiras,Construção,1,Homem,19
21324,2024-01-01,Pb-Bananeiras,Educação,-1,Mulher,5
21325,2024-01-01,Pb-Bananeiras,Indústrias de Transformação,-1,Homem,1
21326,2024-01-01,Pb-Bananeiras,Indústrias de Transformação,-1,Mulher,1
21327,2024-01-01,Pb-Bananeiras,Informação e Comunicação,-1,Homem,1
21328,2024-01-01,Pb-Bananeiras,Informação e Comunicação,1,Mulher,1
21329,2024-01-01,Pb-Barauna,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,1
21330,2024-01-01,Pb-Barra de Santa Rosa,"Atividades Profissionais, Científicas e Técnicas",1,Homem,1
21331,2024-01-01,Pb-Barra de Santa Rosa,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,1
21332,2024-01-01,Pb-Barra de Santa Rosa,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,3
21333,2024-01-01,Pb-Barra de Santa Rosa,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,1
21334,2024-01-01,Pb-Barra de Santa Rosa,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,1
21335,2024-01-01,Pb-Barra de Santa Rosa,Construção,1,Homem,3
21336,2024-01-01,Pb-Barra de Santa Rosa,Indústrias Extrativas,-1,Homem,1
21337,2024-01-01,Pb-Barra de Santa Rosa,Informação e Comunicação,-1,Homem,1
21338,2024-01-01,Pb-Barra de Santana,Alojamento e Alimentação,-1,Homem,1
21339,2024-01-01,Pb-Barra de Santana,Alojamento e Alimentação,-1,Mulher,1
21340,2024-01-01,Pb-Barra de Santana,Alojamento e Alimentação,1,Mulher,2
21341,2024-01-01,Pb-Barra de Santana,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,1
21342,2024-01-01,Pb-Barra de Santana,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,1
21343,2024-01-01,Pb-Barra de Sao Miguel,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,1
21344,2024-01-01,Pb-Barra de Sao Miguel,Informação e Comunicação,1,Homem,1
21345,2024-01-01,Pb-Bayeux,Alojamento e Alimentação,-1,Homem,4
21346,2024-01-01,Pb-Bayeux,Alojamento e Alimentação,-1,Mulher,5
21347,2024-01-01,Pb-Bayeux,Alojamento e Alimentação,1,Homem,4
21348,2024-01-01,Pb-Bayeux,Alojamento e Alimentação,1,Mulher,18
21349,2024-01-01,Pb-Bayeux,"Artes, Cultura, Esporte e Recreação",-1,Mulher,3
21350,2024-01-01,Pb-Bayeux,"Artes, Cultura, Esporte e Recreação",1,Homem,1
21351,2024-01-01,Pb-Bayeux,Atividades Administrativas e Serviços Complementares,-1,Homem,8
21352,2024-01-01,Pb-Bayeux,Atividades Administrativas e Serviços Complementares,-1,Mulher,3
21353,2024-01-01,Pb-Bayeux,Atividades Administrativas e Serviços Complementares,1,Homem,7
21354,2024-01-01,Pb-Bayeux,Atividades Administrativas e Serviços Complementares,1,Mulher,3
21355,2024-01-01,Pb-Bayeux,"Atividades Profissionais, Científicas e Técnicas",-1,Homem,1
21356,2024-01-01,Pb-Bayeux,"Atividades Profissionais, Científicas e Técnicas",-1,Mulher,1
21357,2024-01-01,Pb-Bayeux,"Atividades Profissionais, Científicas e Técnicas",1,Homem,1
21358,2024-01-01,Pb-Bayeux,"Atividades Profissionais, Científicas e Técnicas",1,Mulher,1
21359,2024-01-01,Pb-Bayeux,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,102
21360,2024-01-01,Pb-Bayeux,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,45
21361,2024-01-01,Pb-Bayeux,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,82
21362,2024-01-01,Pb-Bayeux,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,38
21363,2024-01-01,Pb-Bayeux,Construção,-1,Homem,20
21364,2024-01-01,Pb-Bayeux,Construção,1,Homem,6
21365,2024-01-01,Pb-Bayeux,Construção,1,Mulher,1
21366,2024-01-01,Pb-Bayeux,Educação,-1,Homem,7
21367,2024-01-01,Pb-Bayeux,Educação,-1,Mulher,10
21368,2024-01-01,Pb-Bayeux,Educação,1,Homem,2
21369,2024-01-01,Pb-Bayeux,Educação,1,Mulher,5
21370,2024-01-01,Pb-Bayeux,Indústrias de Transformação,-1,Homem,64
21371,2024-01-01,Pb-Bayeux,Indústrias de Transformação,-1,Mulher,16
21372,2024-01-01,Pb-Bayeux,Indústrias de Transformação,1,Homem,26
21373,2024-01-01,Pb-Bayeux,Indústrias de Transformação,1,Mulher,4
21374,2024-01-01,Pb-Bayeux,Informação e Comunicação,-1,Homem,1
21375,2024-01-01,Pb-Bayeux,Informação e Comunicação,-1,Mulher,1
21376,2024-01-01,Pb-Bayeux,Informação e Comunicação,1,Homem,3
21377,2024-01-01,Pb-Bayeux,Outras Atividades de Serviços,-1,Homem,12
21378,2024-01-01,Pb-Bayeux,Outras Atividades de Serviços,-1,Mulher,9
21379,2024-01-01,Pb-Bayeux,Outras Atividades de Serviços,1,Homem,4
21380,2024-01-01,Pb-Bayeux,Outras Atividades de Serviços,1,Mulher,10
21381,2024-01-01,Pb-Bayeux,Saúde Humana e Serviços Sociais,-1,Homem,1
21382,2024-01-01,Pb-Bayeux,Saúde Humana e Serviços Sociais,-1,Mulher,3
21383,2024-01-01,Pb-Bayeux,Saúde Humana e Serviços Sociais,1,Mulher,4
21384,2024-01-01,Pb-Bayeux,"Transporte, Armazenagem e Correio",-1,Homem,11
21385,2024-01-01,Pb-Bayeux,"Transporte, Armazenagem e Correio",-1,Mulher,3
21386,2024-01-01,Pb-Bayeux,"Transporte, Armazenagem e Correio",1,Homem,15
21387,2024-01-01,Pb-Belem,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,1
21388,2024-01-01,Pb-Belem,Alojamento e Alimentação,-1,Mulher,2
21389,2024-01-01,Pb-Belem,"Artes, Cultura, Esporte e Recreação",1,Mulher,2
21390,2024-01-01,Pb-Belem,Atividades Administrativas e Serviços Complementares,-1,Mulher,1
21391,2024-01-01,Pb-Belem,"Atividades Financeiras, de Seguros e Serviços Relacionados",1,Homem,1
21392,2024-01-01,Pb-Belem,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,5
21393,2024-01-01,Pb-Belem,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,5
21394,2024-01-01,Pb-Belem,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,3
21395,2024-01-01,Pb-Belem,Indústrias de Transformação,-1,Homem,4
21396,2024-01-01,Pb-Belem,Indústrias de Transformação,1,Homem,2
21397,2024-01-01,Pb-Belem,Indústrias de Transformação,1,Mulher,2
21398,2024-01-01,Pb-Belem,Informação e Comunicação,1,Homem,2
21399,2024-01-01,Pb-Belem do Brejo do Cruz,Indústrias de Transformação,-1,Homem,1
21400,2024-01-01,Pb-Belem do Brejo do Cruz,"Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação",1,Mulher,1
21401,2024-01-01,Pb-Boa Ventura,Outras Atividades de Serviços,-1,Mulher,1
21402,2024-01-01,Pb-Boa Vista,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",-1,Homem,3
21403,2024-01-01,Pb-Boa Vista,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,4
21404,2024-01-01,Pb-Boa Vista,Atividades Administrativas e Serviços Complementares,1,Mulher,1
21405,2024-01-01,Pb-Boa Vista,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,2
21406,2024-01-01,Pb-Boa Vista,Construção,-1,Homem,2
21407,2024-01-01,Pb-Boa Vista,Construção,1,Homem,3
21408,2024-01-01,Pb-Boa Vista,Indústrias Extrativas,-1,Homem,1
21409,2024-01-01,Pb-Boa Vista,Indústrias de Transformação,-1,Homem,10
21410,2024-01-01,Pb-Boa Vista,Indústrias de Transformação,-1,Mulher,1
21411,2024-01-01,Pb-Boa Vista,Indústrias de Transformação,1,Homem,6
21412,2024-01-01,Pb-Boa Vista,Indústrias de Transformação,1,Mulher,1
21413,2024-01-01,Pb-Bom Jesus,Alojamento e Alimentação,1,Homem,1
21414,2024-01-01,Pb-Bom Jesus,Alojamento e Alimentação,1,Mulher,1
21415,2024-01-01,Pb-Bom Jesus,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,1
21416,2024-01-01,Pb-Bom Jesus,Construção,1,Homem,3
21417,2024-01-01,Pb-Bom Jesus,Saúde Humana e Serviços Sociais,1,Mulher,1
21418,2024-01-01,Pb-Bonito de Santa Fe,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,2
21419,2024-01-01,Pb-Boqueirao,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,1
21420,2024-01-01,Pb-Boqueirao,"Atividades Profissionais, Científicas e Técnicas",-1,Homem,10
21421,2024-01-01,Pb-Boqueirao,"Atividades Profissionais, Científicas e Técnicas",1,Mulher,1
21422,2024-01-01,Pb-Boqueirao,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,6
21423,2024-01-01,Pb-Boqueirao,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,3
21424,2024-01-01,Pb-Boqueirao,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,6
21425,2024-01-01,Pb-Boqueirao,Educação,-1,Homem,3
21426,2024-01-01,Pb-Boqueirao,Educação,-1,Mulher,2
21427,2024-01-01,Pb-Boqueirao,Indústrias de Transformação,1,Homem,1
21428,2024-01-01,Pb-Boqueirao,Informação e Comunicação,-1,Homem,2
21429,2024-01-01,Pb-Boqueirao,"Transporte, Armazenagem e Correio",-1,Homem,2
21430,2024-01-01,Pb-Boqueirao,"Transporte, Armazenagem e Correio",1,Homem,1
